616	0.74	15.14	50.16	70.34	863.62	
617	0.7	13.94	51.66	70.64	863.06	
618	0.6	12.88	50.16	70.44	865.92	
619	0.66	12.52	50.7	72.6	863.52	
620	0.72	13.56	48.56	72.5	864.66	
621	0.74	13.36	49.2	73.26	863.44	
622	0.88	13.06	49.26	74.58	862.22	
623	0.82	12.56	49.16	74.52	862.94	
624	0.86	12.78	48.9	73.12	864.34	
625	0.7	12.36	47.54	71.56	867.84	
626	0.72	12.44	45.32	71.04	870.48	
627	0.88	12.12	44.4	72.26	870.34	
628	0.52	10.96	44.04	71.74	872.74	
629	0.34	11.64	44.96	68.9	874.16	
630	0.64	11.3	45.98	66.78	875.3	
631	0.38	11.52	45.12	67.68	875.3	
632	0.4	10.34	45.4	66.02	877.84	
633	0.36	11.34	43.24	67.64	877.42	
634	0.38	10.92	43.38	66.38	878.94	
635	0.62	9.94	43.32	63.3	882.82	
636	0.82	9.36	42.52	62.58	884.72	
637	0.9	9.12	42.5	62.08	885.4	
638	0.86	7.86	42.5	62.48	886.3	
639	0.9	7.6	39.46	60.12	891.92	
640	0.74	7.08	37.8	61.78	892.6	
641	0.78	7.34	36.52	63.04	892.32	
642	0.7	6.9	35.4	64.58	892.42	
643	0.62	6.6	35.3	63.68	893.8	
644	0.88	7.02	35.52	62.56	894.02	
645	1.1	7.22	34.42	61.82	895.44	
646	0.76	6.96	33.26	59.54	899.48	
647	0.44	6.92	34	57.72	900.92	
648	0.44	6	33.06	57.58	902.92	
649	0.46	6	32.24	57.82	903.48	
650	0.56	5.6	32.7	57.28	903.86	
651	0.52	5.68	33.32	57.38	903.1	
652	0.4	5.1	32.14	57.72	904.64	
653	0.38	4.7	32.52	57.18	905.22	
654	0.4	5.1	32.22	58.82	903.46	
655	0.38	5.3	32.38	57.84	904.1	
656	0.3	5.12	31.92	58.74	903.92	
657	0.28	4.46	31.96	58.7	904.6	
658	0.2	4.46	31.42	58.26	905.66	
659	0.12	4.92	30.5	59.22	905.24	
660	0.16	4.82	29.56	58.36	907.1	
661	0.12	4.24	29.36	60.36	905.92	
662	0	4.3	27.96	59.46	908.28	
663	0	4.4	28.24	59.82	907.54	
664	0	4.98	27.82	58	909.2	
665	0	5.22	28.44	58.74	907.6	
666	0	5.46	27.34	55.46	911.74	
667	0	5.46	26.4	55.86	912.28	
668	0	5.74	26.5	56.58	911.18	
669	0	5.14	26.28	57	911.58	
670	0	4.5	25.12	55.46	914.92	
671	0	4.8	25.02	54.08	916.1	
672	0	4.58	23.58	54.56	917.28	
673	0	4.88	24.5	55.78	914.84	
674	0	5.08	23.58	54.08	917.26	
675	0	5.72	24.12	52.62	917.54	
676	0	5.22	24.68	53.96	916.14	
677	0	5.88	23.96	53.9	916.26	
678	0	5.76	23.66	55.04	915.54	
679	0	6.16	22.72	54.32	916.8	
680	0	5.88	21.56	53.98	918.58	
681	0	5.64	20.42	53.84	920.1	
682	0	6.22	20.42	53.5	919.86	
683	0	6.56	22	52.54	918.9	
684	0	5.74	21.34	50.24	922.68	
685	0	6.38	21.04	50.74	921.84	
686	0	7.4	22.18	49.4	921.02	
687	0	7.74	20.5	49.18	922.58	
688	0	7.5	22.86	47.1	922.54	
689	0	8.5	21.56	48.24	921.7	
690	0	9.48	22.4	48.46	919.66	
691	0	10.16	21.32	48.02	920.5	
692	0	10.08	21.54	49.8	918.58	
693	0	10.96	20.64	49.12	919.28	
694	0	10.94	20.78	50.32	917.96	
695	0	11.22	19.4	50.18	919.2	
696	0	12.74	18.7	47.48	921.08	
697	0	11.74	17.38	48.44	922.44	
698	0	11.6	16.4	46.22	925.78	
699	0	11.6	16.22	46.3	925.88	
700	0	11.76	15.56	44.08	928.6	
701	0	11.92	15.02	45.06	928	
702	0	10.58	14.92	45.22	929.28	
703	0	10.6	15.9	44.7	928.8	
704	0	9.88	15.34	44.4	930.38	
705	0	10.4	15.96	44	929.64	
706	0	11.42	16.84	43	928.74	
707	0	12.54	17.18	42.34	927.94	
708	0	13.24	17.9	41.68	927.18	
709	0	13.16	19.16	41.76	925.92	
710	0	12.34	19.8	40.62	927.24	
711	0	13.18	19.94	42.7	924.18	
712	0	12.8	19.98	41.56	925.66	
713	0	13.32	20.26	41.64	924.78	
714	0	12.48	19.92	44.3	923.3	
715	0	11.86	20.14	44.72	923.28	
716	0	10.48	20.92	45.88	922.72	
717	0	10.1	19.86	44.88	925.16	
718	0	9.54	18.58	42.1	929.78	
719	0	10.02	18.34	41.98	929.66	
720	0	10.2	19.66	40.9	929.24	
721	0	10.58	19.94	40.86	928.62	
722	0	10.7	19.08	41.84	928.38	
723	0	10.26	18.7	41.86	929.18	
724	0	10.48	18.64	39.34	931.54	
725	0	10.06	17.84	41	931.1	
726	0	10.06	18.56	41.82	929.56	
727	0	10.62	17.42	41.82	930.14	
728	0	9.92	17.74	41.46	930.88	
729	0	9	17.94	40.54	932.52	
730	0	7.82	19.46	40.62	932.1	
731	0	7.7	19.58	39.84	932.88	
732	0	8.42	18.56	39.5	933.52	
733	0	7.9	18.52	40.86	932.72	
734	0	7.54	17.36	39.74	935.36	
735	0	7.18	18.26	38.34	936.22	
736	0	7	18.82	38.4	935.78	
737	0	6.02	19.56	38.96	935.46	
738	0	6.32	21.14	38.84	933.7	
739	0	5.88	20.38	37.94	935.8	
740	0	6.2	19.8	36.68	937.32	
741	0	5.88	20.32	34.6	939.2	
742	0	5.56	20.64	34.24	939.56	
743	0	5.24	19.1	33.42	942.24	
744	0	5.38	19.66	31.54	943.42	
745	0	5.24	19.56	32.46	942.74	
746	0	4.44	19.18	33.76	942.62	
747	0	4.26	18.34	35.22	942.18	
748	0	5.54	17.12	34.84	942.5	
749	0	4.84	16.46	35.08	943.62	
750	0	4.1	17.26	33.92	944.72	
751	0	3.56	18.78	32.12	945.54	
752	0	3.44	19.72	30.38	946.46	
753	0	3.2	19.42	30.76	946.62	
754	0	2.52	19.02	32.2	946.26	
755	0	2.48	18.54	31.76	947.22	
756	0	2.22	18.54	32.58	946.66	
757	0	1.9	18.54	31.9	947.66	
758	0	1.56	18.58	31.98	947.88	
759	0	1.54	18.48	34.32	945.66	
760	0	1.48	18.84	34.36	945.32	
761	0	1.54	18.56	33.14	946.76	
762	0	1.44	19.22	31.06	948.28	
763	0	1.38	18.28	31.74	948.6	
764	0	1.28	17.86	31.24	949.62	
765	0	1.2	17.32	30.76	950.72	
766	0	1	17.44	31.34	950.22	
767	0	0.86	17.72	31.82	949.6	
768	0	0.98	17.18	33.74	948.1	
769	0	0.72	16.46	34.2	948.62	
770	0	0.54	16.24	34.34	948.88	
771	0	0.32	16	32.36	951.32	
772	0	0.24	15.7	31.02	953.04	
773	0	0.2	14.74	30.64	954.42	
774	0	0.18	15.1	30.3	954.42	
775	0	0.12	16.12	28.98	954.78	
776	0	0.2	17.46	27.64	954.7	
777	0	0.2	17.02	27.16	955.62	
778	0	0.08	16.7	25.66	957.56	
779	0	0.04	17.14	25.38	957.44	
780	0	0	17.12	25.48	957.4	
781	0	0	16.34	26.36	957.3	
782	0	0	17.58	24.72	957.7	
783	0	0	17.16	24.68	958.16	
784	0	0	17.24	24.42	958.34	
785	0	0	17.18	24.78	958.04	
786	0	0	17.14	26.02	956.84	
787	0	0	17.86	25.14	957	
788	0	0	18.6	24.3	957.1	
789	0	0	19.1	23.58	957.32	
790	0	0	18.7	21.76	959.54	
791	0	0	19.64	22.04	958.32	
792	0	0	18	22.58	959.42	
793	0	0	17.86	23.02	959.12	
794	0	0	18.08	21.84	960.08	
795	0	0	19.02	22.42	958.56	
796	0	0	19.5	22.58	957.92	
797	0	0	18.7	23.36	957.94	
798	0	0	17.66	22.48	959.86	
799	0	0	17.44	20.96	961.6	
800	0	0	16.78	21.14	962.08	
801	0	0	16.7	18.94	964.36	
802	0	0	15.34	19.4	965.26	
803	0	0	14.64	21.3	964.06	
804	0	0	14.68	20.76	964.56	
805	0	0	15.34	21.16	963.5	
806	0	0	15.32	20.7	963.98	
807	0	0	17.32	20.08	962.6	
808	0	0	16.7	20.52	962.78	
809	0	0	15.2	21.4	963.4	
810	0	0	15.64	21.5	962.86	
811	0	0	15.7	21.9	962.4	
812	0	0	15.34	21.68	962.98	
813	0	0	15.14	23.74	961.12	
814	0	0	14.06	24.58	961.36	
815	0	0	14.14	26	959.86	
816	0	0	13.66	24.72	961.62	
817	0	0	14.1	23.5	962.4	
818	0	0	13.54	24.68	961.78	
819	0	0	13.94	25.4	960.66	
820	0	0	13.34	25.94	960.72	
821	0	0	12.8	26.38	960.82	
822	0	0	12.48	27.26	960.26	
823	0	0	11.8	27.84	960.36	
824	0	0	11.5	27.28	961.22	
825	0	0	11.98	26.76	961.26	
826	0	0	12	26.66	961.34	
827	0	0	11.5	26.5	962	
828	0	0	11.74	26.82	961.44	
829	0	0	11.48	28.7	959.82	
830	0	0	11.82	29.46	958.72	
831	0	0	12.16	27.2	960.64	
832	0	0	12.3	27.44	960.26	
833	0	0	12.64	26.76	960.6	
834	0	0	12.5	24.98	962.52	
835	0	0	11.96	25.28	962.76	
836	0	0	11.96	25.76	962.28	
837	0	0	11.06	23.18	965.76	
838	0	0	10.58	22.32	967.1	
839	0	0	10.62	22.96	966.42	
840	0	0	10.24	23.8	965.96	
841	0	0	10.3	24.26	965.44	
842	0	0	10.4	24.02	965.58	
843	0	0	11.04	24.52	964.44	
844	0	0	10.42	25.2	964.38	
845	0	0	10.18	23.86	965.96	
846	0	0	9.72	23.92	966.36	
847	0	0	9.36	24	966.64	
848	0	0	9.88	23.56	966.56	
849	0	0	9	24.84	966.16	
850	0	0	9.1	23.96	966.94	
851	0	0	9.44	24.4	966.16	
852	0	0	9.9	23.92	966.18	
853	0	0	9.92	23.1	966.98	
854	0	0	9.54	23.18	967.28	
855	0	0	9.18	22.68	968.14	
856	0	0	8.84	23.42	967.74	
857	0	0	9.24	22.9	967.86	
858	0	0	8.64	23.08	968.28	
859	0	0	8.74	24.8	966.46	
860	0	0	8.74	23.52	967.74	
861	0	0	8.2	22.86	968.94	
862	0	0	7.86	23.5	968.64	
863	0	0	7.56	21.98	970.46	
864	0	0	7.28	21.18	971.54	
865	0	0	7.26	20.26	972.48	
866	0	0	7.42	19.48	973.1	
867	0	0	7.66	19.84	972.5	
868	0	0	7.4	20.12	972.48	
869	0	0	7.38	20.1	972.52	
870	0	0	7.52	18.74	973.74	
871	0	0	7	18.38	974.62	
872	0	0	6.86	18.34	974.8	
873	0	0	7.12	18.14	974.74	
874	0	0	7.36	17.14	975.5	
875	0	0	6.62	17.82	975.56	
876	0	0	6.46	18.08	975.46	
877	0	0	5.64	17.08	977.28	
878	0	0	5.84	17.38	976.78	
879	0	0	5.08	17.58	977.34	
880	0	0	5.4	16.26	978.34	
881	0	0	4.96	16.6	978.44	
882	0	0	4.22	16.12	979.66	
883	0	0	4.52	16.5	978.98	
884	0	0	4.64	17.72	977.64	
885	0	0	4.24	17.08	978.68	
886	0	0	4.3	17.96	977.74	
887	0	0	4.58	16.88	978.54	
888	0	0	4.8	16.62	978.58	
889	0	0	4.94	17.94	977.12	
890	0	0	5.26	17.58	977.16	
891	0	0	5.18	16.64	978.18	
892	0	0	5.04	16.58	978.38	
893	0	0	5.06	15.94	979	
894	0	0	5	15.06	979.94	
895	0	0	4.64	14.48	980.88	
896	0	0	4.4	12.64	982.96	
897	0	0	4	12.48	983.52	
898	0	0	3.6	12.64	983.76	
899	0	0	3.64	13.12	983.24	
900	0	0	3.5	14.18	982.32	
901	0	0	3.9	14	982.1	
902	0	0	4.36	15.3	980.34	
903	0	0	4.44	14.44	981.12	
904	0	0	4.8	15	980.2	
905	0	0	5.18	14.3	980.52	
906	0	0	5.46	14.14	980.4	
907	0	0	5.24	12.72	982.04	
908	0	0	5.28	13.06	981.66	
909	0	0	5.74	12.2	982.06	
910	0	0	5.46	12.3	982.24	
911	0	0	5.34	12.2	982.46	
912	0	0	5	11.12	983.88	
913	0	0	4.7	11.98	983.32	
914	0	0	4.46	11.4	984.14	
915	0	0	3.7	11.64	984.66	
916	0	0	3.76	11.74	984.5	
917	0	0	3.94	12.9	983.16	
918	0	0	4.1	12.08	983.82	
919	0	0	4.3	13.24	982.46	
920	0	0	3.4	13.34	983.26	
921	0	0	3.8	12.5	983.7	
922	0	0	3.14	13.2	983.66	
923	0	0	3.06	13.38	983.56	
924	0	0	3.4	12.16	984.44	
925	0	0	3.64	11.72	984.64	
926	0	0	3.56	11.8	984.64	
927	0	0	3.26	11.28	985.46	
928	0	0	3.74	11.18	985.08	
929	0	0	3.1	11.26	985.64	
930	0	0	3.04	9.94	987.02	
931	0	0	3.24	9.54	987.22	
932	0	0	2.66	9.82	987.52	
933	0	0	2.74	9.66	987.6	
934	0	0	3.46	9.42	987.12	
935	0	0	3.84	9.02	987.14	
936	0	0	3.28	9.38	987.34	
937	0	0	3.06	9.08	987.86	
938	0	0	2.86	8.26	988.88	
939	0	0	2.38	9.12	988.5	
940	0	0	2.5	8.86	988.64	
941	0	0	2.72	9.54	987.74	
942	0	0	2.6	9.78	987.62	
943	0	0	2.28	9.64	988.08	
944	0	0	1.72	9.88	988.4	
945	0	0	1.78	10.34	987.88	
946	0	0	2.04	10.2	987.76	
947	0	0	2.14	8.84	989.02	
948	0	0	2.14	7.82	990.04	
949	0	0	2.06	6.52	991.42	
950	0	0	1.7	6.32	991.98	
951	0	0	1.16	5.96	992.88	
952	0	0	1.16	5.08	993.76	
953	0	0	1.18	5	993.82	
954	0	0	1.34	4.46	994.2	
955	0	0	1.18	4.9	993.92	
956	0	0	1.14	4.68	994.18	
957	0	0	0.96	5.24	993.8	
958	0	0	1.06	5.44	993.5	
959	0	0	1.28	5.92	992.8	
960	0	0	1.2	6.16	992.64	
961	0	0	1.6	6.42	991.98	
962	0	0	1.62	7.24	991.14	
963	0	0	1.22	7.1	991.68	
964	0	0	1.38	6.84	991.78	
965	0	0	1.56	7	991.44	
966	0	0	1.36	6.64	992	
967	0	0	1.66	6.14	992.2	
968	0	0	1.58	6.32	992.1	
969	0	0	1.82	6.66	991.52	
970	0	0	1.64	6	992.36	
971	0	0	1.9	5.76	992.34	
972	0	0	1.54	5.48	992.98	
973	0	0	1.58	5.52	992.9	
974	0	0	1.22	4.86	993.92	
975	0	0	1.4	4.72	993.88	
976	0	0	1.4	4.48	994.12	
977	0	0	1.44	4.4	994.16	
978	0	0	1.42	4.02	994.56	
979	0	0	1.42	3.54	995.04	
980	0	0	1.3	3.2	995.5	
981	0	0	1.14	3.58	995.28	
982	0	0	1.16	3.34	995.5	
983	0	0	1.42	3.02	995.56	
984	0	0	1.68	3.24	995.08	
985	0	0	1.72	3.46	994.82	
986	0	0	2	3.44	994.56	
987	0	0	1.86	3.16	994.98	
988	0	0	2.1	3.3	994.6	
989	0	0	1.74	3.16	995.1	
990	0	0	1.96	3.32	994.72	
991	0	0	1.76	3.72	994.52	
992	0	0	1.62	3.7	994.68	
993	0	0	1.34	3.18	995.48	
994	0	0	1.06	2.82	996.12	
995	0	0	1.1	3.04	995.86	
996	0	0	1.44	2.66	995.9	
997	0	0	1.7	2.58	995.72	
998	0	0	1.44	2.7	995.86	
999	0	0	1.52	2.76	995.72	
1000	0	0	1.26	2.78	995.96	
1001	0	0	1.12	2.76	996.12	
1002	0	0	1.06	3.1	995.84	
1003	0	0	1.2	3	995.8	
1004	0	0	1.62	2.36	996.02	
1005	0	0	1.34	2.68	995.98	
1006	0	0	1.5	2.48	996.02	
1007	0	0	1.22	2.42	996.36	
1008	0	0	1	2.84	996.16	
1009	0	0	1.2	2.86	995.94	
1010	0	0	1.44	3.16	995.4	
1011	0	0	1.56	2.98	995.46	
1012	0	0	1.46	2.94	995.6	
1013	0	0	1.86	3.18	994.96	
1014	0	0	1.8	3.04	995.16	
1015	0	0	1.74	2.84	995.42	
1016	0	0	1.88	3.04	995.08	
1017	0	0	1.94	2.84	995.22	
1018	0	0	2.52	2.42	995.06	
1019	0	0	2.92	2.08	995	
1020	0	0	3.32	2.14	994.54	
1021	0	0	3.88	2.1	994.02	
1022	0	0	4.08	2.3	993.62	
1023	0	0	3.7	2.14	994.16	
1024	0	0	4.14	2.56	993.3	
1025	0	0	3.38	2.32	994.3	
1026	0	0	3.12	2.34	994.54	
1027	0	0	3.08	2.6	994.32	
1028	0	0	3.06	2.62	994.32	
1029	0	0	3.12	3.02	993.86	
1030	0	0	3.24	2.84	993.92	
1031	0	0	3.78	2.62	993.6	
1032	0	0	3.04	2.52	994.44	
1033	0	0	2.86	2.68	994.46	
1034	0	0	2.58	2.92	994.5	
1035	0	0	2.54	3.12	994.34	
1036	0	0	2.7	3.34	993.96	
1037	0	0	2.3	2.74	994.96	
1038	0	0	2.68	2.6	994.72	
1039	0	0	2.52	2.98	994.5	
1040	0	0	2.66	2.72	994.62	
1041	0	0	2.58	2.8	994.62	
1042	0	0	2.42	2.6	994.98	
1043	0	0	2.46	2.56	994.98	
1044	0	0	1.76	2.22	996.02	
1045	0	0	1.68	2.14	996.18	
1046	0	0	2.2	1.72	996.08	
1047	0	0	2.06	1.98	995.96	
1048	0	0	1.68	1.7	996.62	
1049	0	0	1.7	1.4	996.9	
1050	0	0	1.7	1.42	996.88	
1051	0	0	2	1.32	996.68	
1052	0	0	1.78	1.52	996.7	
1053	0	0	1.64	1.74	996.62	
1054	0	0	2.12	1.76	996.12	
1055	0	0	2.02	1.28	996.7	
1056	0	0	2.06	1.18	996.76	
1057	0	0	1.54	0.76	997.7	
1058	0	0	1.66	0.8	997.54	
1059	0	0	1.5	0.94	997.56	
1060	0	0	1.14	0.82	998.04	
1061	0	0	1.24	1.4	997.36	
1062	0	0	1.34	1.22	997.44	
1063	0	0	1.22	1.38	997.4	
1064	0	0	1.52	1.46	997.02	
1065	0	0	1.3	1.34	997.36	
1066	0	0	1.02	1.06	997.92	
1067	0	0	1.22	1.04	997.74	
1068	0	0	1.54	1	997.46	
1069	0	0	1.98	0.62	997.4	
1070	0	0	2.2	0.88	996.92	
1071	0	0	2.26	0.98	996.76	
1072	0	0	1.8	1.28	996.92	
1073	0	0	1.64	1.3	997.06	
1074	0	0	1.38	1.1	997.52	
1075	0	0	0.92	1.06	998.02	
1076	0	0	1	1.1	997.9	
1077	0	0	0.98	1.14	997.88	
1078	0	0	0.88	1.56	997.56	
1079	0	0	0.98	1.5	997.52	
1080	0	0	1.36	1.62	997.02	
1081	0	0	1.16	1.72	997.12	
1082	0	0	1.2	1.78	997.02	
1083	0	0	1.14	1.96	996.9	
1084	0	0	1.42	2.08	996.5	
1085	0	0	1.72	2.02	996.26	
1086	0	0	1.68	1.88	996.44	
1087	0	0	1.84	1.52	996.64	
1088	0	0	1.9	1.8	996.3	
1089	0	0	1.88	1.88	996.24	
1090	0	0	1.72	1.86	996.42	
1091	0	0	1.7	2.16	996.14	
1092	0	0	1.62	2.18	996.2	
1093	0	0	1.92	2.06	996.02	
1094	0	0	2.16	1.96	995.88	
1095	0	0	2.24	1.96	995.8	
1096	0	0	2.38	2.3	995.32	
1097	0	0	2.26	2.24	995.5	
1098	0	0	2.36	2.52	995.12	
1099	0	0	2.48	2.28	995.24	
1100	0	0	2.72	1.86	995.42	
1101	0	0	2.78	1.42	995.8	
1102	0	0	2.76	1.4	995.84	
1103	0	0	2.42	1.18	996.4	
1104	0	0	2.2	1.32	996.48	
1105	0	0	2.2	1.28	996.52	
1106	0	0	2.36	1	996.64	
1107	0	0	2.34	1.04	996.62	
1108	0	0	2.14	0.98	996.88	
1109	0	0	1.82	0.9	997.28	
1110	0	0	1.78	1.3	996.92	
1111	0	0	1.92	1.14	996.94	
1112	0	0	2.1	1.14	996.76	
1113	0	0	2.52	1.14	996.34	
1114	0	0	2.5	0.98	996.52	
1115	0	0	2.96	1.06	995.98	
1116	0	0	3.32	0.92	995.76	
1117	0	0	3.32	1.02	995.66	
1118	0	0	3.56	1.34	995.1	
1119	0	0	3.74	1.62	994.64	
1120	0	0	3.68	1.68	994.64	
1121	0	0	3.48	1.98	994.54	
1122	0	0	3.26	2.22	994.52	
1123	0	0	3.42	2.18	994.4	
1124	0	0	3.16	2.12	994.72	
1125	0	0	2.98	1.86	995.16	
1126	0	0	2.82	2.24	994.94	
1127	0	0	2.82	1.98	995.2	
1128	0	0	2.48	2	995.52	
1129	0	0	2.8	1.58	995.62	
1130	0	0	2.68	1.52	995.8	
1131	0	0	2.88	1.4	995.72	
1132	0	0	2.74	1.2	996.06	
1133	0	0	2.36	1.42	996.22	
1134	0	0	2.34	1.68	995.98	
1135	0	0	2.16	1.76	996.08	
1136	0	0	2.18	1.6	996.22	
1137	0	0	1.7	1.54	996.76	
1138	0	0	2.08	1.7	996.22	
1139	0	0	2.72	1.54	995.74	
1140	0	0	2.8	1.46	995.74	
1141	0	0	2.82	1.94	995.24	
1142	0	0	3.34	1.92	994.74	
1143	0	0	3.6	2.42	993.98	
1144	0	0	4.16	2.48	993.36	
1145	0	0	4.64	2.16	993.2	
1146	0	0	4.06	2.3	993.64	
1147	0	0	3.82	3.02	993.16	
1148	0	0	3.76	3.04	993.2	
1149	0	0	3.6	3.22	993.18	
1150	0	0	3.14	3.36	993.5	
1151	0	0	3.08	3	993.92	
1152	0	0	2.86	3.38	993.76	
1153	0	0	3.14	3.5	993.36	
1154	0	0	2.86	3.32	993.82	
1155	0	0	2.82	3.44	993.74	
1156	0	0	2.68	3.62	993.7	
1157	0	0	2.78	3.4	993.82	
1158	0	0	2.68	3.58	993.74	
1159	0	0	3.62	3.58	992.8	
1160	0	0	3.44	3.78	992.78	
1161	0	0	3.34	3.78	992.88	
1162	0	0	2.94	3.2	993.86	
1163	0	0	3.24	3.24	993.52	
1164	0	0	3.3	3.58	993.12	
1165	0	0	2.98	3.62	993.4	
1166	0	0	2.74	3.7	993.56	
1167	0	0	2.48	3.72	993.8	
1168	0	0	2.48	3.42	994.1	
1169	0	0	2.24	3.22	994.54	
1170	0	0	2.32	2.98	994.7	
1171	0	0	2.16	2.9	994.94	
1172	0	0	2.2	2.56	995.24	
1173	0	0	2.52	2.76	994.72	
1174	0	0	2.46	2.54	995	
1175	0	0	2.06	2.96	994.98	
1176	0	0	1.92	3.02	995.06	
1177	0	0	1.98	2.68	995.34	
1178	0	0	1.78	2.44	995.78	
1179	0	0	1.42	2.8	995.78	
1180	0	0	1.54	2.9	995.56	
1181	0	0	1.16	3.14	995.7	
1182	0	0	0.82	3.48	995.7	
1183	0	0	0.74	3.32	995.94	
1184	0	0	0.96	3.26	995.78	
1185	0	0	1.12	3.46	995.42	
1186	0	0	1	4	995	
1187	0	0	1.16	3.86	994.98	
1188	0	0	1.36	3.86	994.78	
1189	0	0	1.12	3.52	995.36	
1190	0	0	0.82	2.58	996.6	
1191	0	0	0.58	2.86	996.56	
1192	0	0	0.46	3.38	996.16	
1193	0	0	0.52	3.74	995.74	
1194	0	0	0.52	3.54	995.94	
1195	0	0	0.8	3.6	995.6	
1196	0	0	0.78	3.16	996.06	
1197	0	0	0.72	3.02	996.26	
1198	0	0	0.98	2.96	996.06	
1199	0	0	1.04	2.9	996.06	
1200	0	0	0.98	2.76	996.26	
1201	0	0	0.8	3.28	995.92	
1202	0	0	0.76	3.84	995.4	
1203	0	0	0.64	4.24	995.12	
1204	0	0	0.72	4.24	995.04	
1205	0	0	0.7	4.26	995.04	
1206	0	0	0.6	4.24	995.16	
1207	0	0	0.6	4.42	994.98	
1208	0	0	0.4	4.46	995.14	
1209	0	0	0.3	4.54	995.16	
1210	0	0	0.24	4.62	995.14	
1211	0	0	0.38	4.38	995.24	
1212	0	0	0.34	3.96	995.7	
1213	0	0	0.3	4.2	995.5	
1214	0	0	0.22	4.14	995.64	
1215	0	0	0.36	4.04	995.6	
1216	0	0	0.4	3.74	995.86	
1217	0	0	0.5	3.64	995.86	
1218	0	0	0.34	3.64	996.02	
1219	0	0	0.38	3.56	996.06	
1220	0	0	0.34	3.9	995.76	
1221	0	0	0.28	4.04	995.68	
1222	0	0	0.28	4.02	995.7	
1223	0	0	0.16	4.32	995.52	
1224	0	0	0.2	3.76	996.04	
1225	0	0	0.2	3.42	996.38	
1226	0	0	0.12	3.78	996.1	
1227	0	0	0.16	4.28	995.56	
1228	0	0	0.2	4.26	995.54	
1229	0	0	0.32	4.14	995.54	
1230	0	0	0.22	3.06	996.72	
1231	0	0	0.12	3.04	996.84	
1232	0	0	0.02	2.92	997.06	
1233	0	0	0.04	2.86	997.1	
1234	0	0	0.08	2.24	997.68	
1235	0	0	0.16	2.08	997.76	
1236	0	0	0.22	2.86	996.92	
1237	0	0	0.16	2.78	997.06	
1238	0	0	0.12	2.68	997.2	
1239	0	0	0.06	2.54	997.4	
1240	0	0	0.06	2.58	997.36	
1241	0	0	0.04	2.14	997.82	
1242	0	0	0.04	2.28	997.68	
1243	0	0	0.02	2.76	997.22	
1244	0	0	0	2.36	997.64	
1245	0	0	0	2.76	997.24	
1246	0	0	0	2.48	997.52	
1247	0	0	0	2.74	997.26	
1248	0	0	0	2.98	997.02	
1249	0	0	0	3.2	996.8	
1250	0	0	0	3.28	996.72	
1251	0	0	0	2.98	997.02	
1252	0	0	0	3.1	996.9	
1253	0	0	0	2.94	997.06	
1254	0	0	0	3.46	996.54	
1255	0	0	0	3.22	996.78	
1256	0	0	0	2.88	997.12	
1257	0	0	0	2.94	997.06	
1258	0	0	0	2.56	997.44	
1259	0	0	0	2.62	997.38	
1260	0	0	0	1.88	998.12	
1261	0	0	0	1.72	998.28	
1262	0	0	0	1.88	998.12	
1263	0	0	0	1.86	998.14	
1264	0	0	0	1.66	998.34	
1265	0	0	0	1.62	998.38	
1266	0	0	0	1.28	998.72	
1267	0	0	0	1.4	998.6	
1268	0	0	0	1.34	998.66	
1269	0	0	0	1.38	998.62	
1270	0	0	0	1.5	998.5	
1271	0	0	0	1.56	998.44	
1272	0	0	0	1.7	998.3	
1273	0	0	0	2.34	997.66	
1274	0	0	0	2.28	997.72	
1275	0	0	0	2.22	997.78	
1276	0	0	0	2.16	997.84	
1277	0	0	0	2.72	997.28	
1278	0	0	0	2.86	997.14	
1279	0	0	0	2.64	997.36	
1280	0	0	0	2.48	997.52	
1281	0	0	0	2.36	997.64	
1282	0	0	0	2.64	997.36	
1283	0	0	0	2.8	997.2	
1284	0	0	0	2.42	997.58	
1285	0	0	0	2.52	997.48	
1286	0	0	0	1.78	998.22	
1287	0	0	0	1.74	998.26	
1288	0	0	0	1.88	998.12	
1289	0	0	0	1.44	998.56	
1290	0	0	0	1	999	
1291	0	0	0	1.18	998.82	
1292	0	0	0	1.36	998.64	
1293	0	0	0	1.44	998.56	
1294	0	0	0	1.36	998.64	
1295	0	0	0	1.06	998.94	
1296	0	0	0	1.32	998.68	
1297	0	0	0	1.66	998.34	
1298	0	0	0	1.44	998.56	
1299	0	0	0	1.44	998.56	
1300	0	0	0	1.56	998.44	
1301	0	0	0	1.48	998.52	
1302	0	0	0	1.38	998.62	
1303	0	0	0	1.2	998.8	
1304	0	0	0	1.42	998.58	
1305	0	0	0	1.2	998.8	
1306	0	0	0	1.14	998.86	
1307	0	0	0	1.08	998.92	
1308	0	0	0	1.2	998.8	
1309	0	0	0	0.88	999.12	
1310	0	0	0	0.76	999.24	
1311	0	0	0	0.74	999.26	
1312	0	0	0	0.66	999.34	
1313	0	0	0	0.34	999.66	
1314	0	0	0	0.12	999.88	
1315	0	0	0	0.2	999.8	
1316	0	0	0	0.22	999.78	
1317	0	0	0	0.3	999.7	
1318	0	0	0	0.34	999.66	
1319	0	0	0	0.44	999.56	
1320	0	0	0	0.48	999.52	
1321	0	0	0	0.5	999.5	
1322	0	0	0	0.72	999.28	
1323	0	0	0	0.64	999.36	
1324	0	0	0	0.68	999.32	
1325	0	0	0	0.6	999.4	
1326	0	0	0	0.66	999.34	
